Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
4901,Charlie,58,Male,Miami,2023-02-22,112.45
4902,Tom,28,Female,Boston,2023-04-29,671.5
4903,Jules,65,Female,Dallas,2024-05-24,275.1
4904,Lucas,35,Male,Houston,2024-05-11,159.8
4905,Alice,49,Male,Denver,2023-09-18,293.99
4906,Tom,29,Male,Boston,2023-10-04,0.0
4907,Lucas,51,Male,Los Angeles,2023-12-16,340.7
4908,Nathan,46,Male,Philadelphia,2024-01-07,0.0
4909,Nathan,31,Male,Philadelphia,2024-06-17,231.2
4910,Alice,35,Female,Philadelphia,2023-11-12,687.95
4911,Emma,18,Male,Dallas,2023-03-08,615.98
4912,Nathan,31,Male,Houston,2024-05-27,0.0
4913,Chloe,18,Female,Boston,2024-05-27,670.57
4914,Nathan,50,Male,Seattle,2024-02-17,257.3
4915,Bob,44,Female,Denver,2023-10-21,1039.6
4916,Alice,25,Female,Los Angeles,2024-08-04,99.99
4917,Lea,37,Female,Dallas,2024-08-11,731.2
4918,Louis,42,Female,Phoenix,2023-07-27,196.68
4919,Bob,40,Male,Marseille,2023-09-23,746.4
4920,Noah,38,Female,New York,2023-10-16,682.59
4921,Sarah,52,Male,Nice,2024-07-16,179.7
4922,Grace,33,Female,Dallas,2024-10-14,294.2
4923,Nathan,51,Female,Toulouse,2023-08-01,0.0
4924,Alice,35,Male,Toulouse,2024-10-12,0.0
4925,Manon,28,Female,New York,2023-05-07,31.9
4926,Hugo,38,Male,Atlanta,2024-02-24,192.3
4927,Manon,26,Male,San Antonio,2024-10-15,134.75
4928,Manon,48,Female,Nice,2024-07-24,415.58
4929,Alice,57,Male,Boston,2023-03-09,574.75
4930,Adam,28,Male,Dallas,2024-08-09,464.65
4931,Jules,49,Female,Philadelphia,2024-09-04,294.65
4932,Grace,45,Female,New York,2023-07-22,989.7
4933,Grace,31,Male,Seattle,2023-03-28,217.8
4934,Sarah,22,Male,Chicago,2024-05-20,283.15
4935,Hugo,18,Male,Los Angeles,2023-10-08,377.05
4936,Alice,30,Male,New York,2024-05-05,0.0
4937,Chloe,28,Male,Marseille,2024-02-11,105.3
4938,Chloe,21,Female,Miami,2023-11-04,0.0
4939,Bob,27,Female,Miami,2023-08-23,0.0
4940,Charlie,47,Female,Philadelphia,2023-08-05,0.0
4941,Tom,48,Male,Los Angeles,2023-03-05,1023.18
4942,Alice,30,Female,New York,2024-08-12,81.2
4943,Hugo,30,Female,Phoenix,2023-11-18,1855.56
4944,Camille,47,Female,Chicago,2024-06-30,323.47
4945,Nathan,38,Female,Miami,2023-04-25,113.82
4946,Manon,45,Male,Denver,2023-12-10,147.1
4947,Chloe,53,Male,Dallas,2023-09-29,286.35
4948,Charlie,31,Female,San Antonio,2024-02-21,220.56
4949,Noah,31,Female,Lyon,2023-08-28,0.0
4950,Lina,42,Male,Miami,2024-03-02,58.95
4951,Alice,33,Male,Chicago,2024-10-30,189.2
4952,Manon,29,Female,Paris,2023-09-12,0.0
4953,Alice,22,Female,Los Angeles,2023-03-10,0.0
4954,Nathan,55,Female,Houston,2023-09-29,191.64
4955,Noah,32,Male,Los Angeles,2024-06-08,199.0
4956,Camille,35,Male,Atlanta,2023-12-22,0.0
4957,Grace,23,Female,Toulouse,2023-09-13,0.0
4958,Lina,49,Male,Seattle,2024-07-14,299.98
4959,Jules,18,Female,Boston,2024-01-07,443.45
4960,Ines,48,Female,Dallas,2023-04-26,0.0
4961,Sarah,44,Male,Paris,2023-12-23,335.02
4962,Sarah,47,Male,Seattle,2024-10-01,0.0
4963,Lucas,27,Male,Denver,2023-09-09,419.6
4964,Bob,55,Male,Miami,2023-01-28,0.0
4965,Lina,35,Male,Nice,2023-06-16,0.0
4966,Emma,18,Male,Paris,2023-09-27,0.0
4967,Manon,47,Male,Atlanta,2023-05-22,465.5
4968,Lea,28,Male,Houston,2023-01-01,108.4
4969,Lina,43,Male,Marseille,2023-06-06,1327.4
4970,Adam,29,Male,Chicago,2023-05-24,0.0
4971,Ines,34,Female,Atlanta,2023-02-01,1171.11
4972,Grace,27,Male,Boston,2024-01-11,0.0
4973,Charlie,30,Female,Denver,2023-07-22,0.0
4974,Bob,33,Female,Chicago,2023-05-29,834.5
4975,Tom,42,Male,Atlanta,2024-05-06,250.14
4976,Lina,38,Female,Nice,2024-02-29,0.0
4977,Grace,36,Male,Houston,2023-10-31,200.4
4978,Hugo,24,Male,Los Angeles,2023-09-17,0.0
4979,Tom,36,Female,Miami,2023-05-17,1745.62
4980,Alice,18,Male,Marseille,2023-10-20,0.0
4981,Nathan,40,Male,Atlanta,2024-04-23,451.25
4982,Nathan,43,Male,Miami,2023-04-23,0.0
4983,Jules,33,Female,San Antonio,2023-08-14,257.35
4984,Grace,55,Male,Toulouse,2023-10-21,250.13
4985,Grace,53,Female,Miami,2023-08-11,867.05
4986,Lucas,45,Female,Houston,2023-08-11,0.0
4987,Ines,36,Female,Paris,2023-11-01,0.0
4988,Noah,33,Female,Nice,2023-10-10,237.8
4989,Jules,35,Female,Phoenix,2023-02-01,251.9
4990,Louis,19,Female,Lyon,2023-09-30,586.31
4991,Noah,31,Female,Los Angeles,2023-12-07,562.57
4992,Alice,63,Male,Toulouse,2024-05-11,407.25
4993,Jules,42,Male,Nice,2024-01-20,1558.63
4994,Bob,28,Male,Lyon,2024-09-28,239.8
4995,Nathan,18,Female,Lyon,2023-02-10,313.5
4996,Hugo,25,Female,Atlanta,2023-02-04,514.37
4997,Emma,38,Male,Phoenix,2024-05-09,217.2
4998,Sarah,60,Female,Philadelphia,2023-10-12,359.9
4999,Ines,25,Male,Phoenix,2024-07-01,75.61
5000,Bob,37,Female,Boston,2024-06-03,0.0
5001,Grace,57,Female,New York,2024-02-15,160.62
5002,Manon,20,Female,Denver,2023-09-01,89.27
5003,Jules,53,Male,Marseille,2024-06-05,36.06
5004,Chloe,55,Male,Marseille,2023-12-20,211.7
5005,Sarah,58,Female,Miami,2023-12-06,179.0
5006,Noah,43,Male,Phoenix,2023-01-12,476.3
5007,Charlie,28,Female,Toulouse,2024-07-25,118.9
5008,Chloe,52,Male,Phoenix,2023-11-24,0.0
5009,Lina,18,Female,Paris,2024-10-12,0.0
5010,Bob,34,Male,Lyon,2024-01-03,76.4
5011,Nathan,27,Male,Atlanta,2023-06-15,206.25
5012,Emma,27,Female,Toulouse,2023-09-28,267.3
5013,Hugo,60,Female,Denver,2023-06-02,317.55
5014,Noah,30,Female,Paris,2023-05-16,36.06
5015,Camille,42,Female,San Antonio,2024-02-12,408.36
5016,Alice,38,Female,Marseille,2024-05-16,711.73
5017,Sarah,30,Male,Phoenix,2023-10-25,861.74
5018,Hugo,43,Male,Houston,2023-12-25,516.9
5019,Bob,34,Male,Boston,2024-10-29,146.25
5020,Jules,38,Female,Philadelphia,2023-03-02,305.2
5021,Sarah,23,Male,Marseille,2023-04-09,0.0
5022,Lina,27,Male,Dallas,2024-07-17,704.94
5023,Lina,36,Male,Dallas,2023-01-08,0.0
5024,Charlie,67,Male,Lyon,2024-09-21,238.81
5025,Lea,33,Male,Miami,2023-02-01,0.0
5026,Chloe,23,Female,Marseille,2023-01-12,0.0
5027,Charlie,47,Male,Los Angeles,2023-08-02,525.8
5028,Louis,18,Female,Chicago,2023-11-18,1314.95
5029,Lina,47,Female,Dallas,2023-11-17,0.0
5030,Manon,40,Female,Nice,2023-11-09,179.7
5031,Lea,35,Male,New York,2023-11-03,72.6
5032,Hugo,40,Female,Miami,2023-09-04,96.15
5033,Sarah,37,Female,Chicago,2024-04-23,906.4
5034,Nathan,46,Female,Philadelphia,2024-05-14,0.0
5035,Hugo,41,Male,Seattle,2023-04-26,399.7
5036,Ines,48,Female,Los Angeles,2023-08-21,87.45
5037,Charlie,58,Male,Dallas,2024-02-12,1205.76
5038,Emma,44,Female,Seattle,2023-09-18,0.0
5039,Ines,28,Male,Los Angeles,2023-08-08,0.0
5040,Hugo,28,Male,Nice,2024-10-02,237.2
5041,Camille,42,Female,San Antonio,2024-01-01,355.8
5042,Lina,29,Female,Lyon,2023-01-08,0.0
5043,Camille,45,Male,Houston,2023-06-30,96.15
5044,Noah,29,Female,Los Angeles,2023-09-12,369.08
5045,Grace,34,Male,Dallas,2024-04-29,0.0
5046,Louis,29,Male,San Antonio,2023-09-26,918.65
5047,Lina,34,Female,Chicago,2023-05-11,0.0
5048,Manon,50,Female,Nice,2023-01-07,63.45
5049,Nathan,31,Female,Philadelphia,2023-10-20,0.0
5050,Lucas,27,Female,Phoenix,2023-03-14,0.0
5051,Adam,24,Male,Marseille,2024-02-02,1001.8
5052,Louis,51,Male,Toulouse,2024-03-14,52.9
5053,Manon,35,Female,Philadelphia,2024-04-19,1513.64
5054,Ines,31,Male,Denver,2023-06-17,611.22
5055,Tom,18,Male,Phoenix,2024-03-16,1052.76
5056,Hugo,43,Male,Miami,2023-11-27,0.0
5057,Louis,31,Male,Los Angeles,2024-09-12,714.75
5058,Sarah,25,Male,San Antonio,2024-04-10,237.24
5059,Hugo,33,Female,Lyon,2024-02-08,646.95
5060,Bob,33,Male,Toulouse,2023-08-13,526.0
5061,Noah,40,Female,Boston,2024-08-19,956.4
5062,Alice,57,Male,Houston,2023-12-10,0.0
5063,Lea,55,Female,Los Angeles,2023-01-12,0.0
5064,Lea,41,Female,Dallas,2024-09-29,167.2
5065,Grace,46,Male,Dallas,2023-07-02,659.67
5066,Sarah,59,Female,Toulouse,2023-03-13,665.88
5067,Sarah,37,Female,Philadelphia,2023-01-03,566.71
5068,Emma,32,Male,Boston,2023-03-09,382.14
5069,Bob,42,Female,San Antonio,2023-03-14,0.0
5070,Manon,25,Female,Atlanta,2024-04-25,0.0
5071,Lea,35,Female,Marseille,2023-06-09,608.5
5072,Jules,31,Male,Dallas,2023-03-06,0.0
5073,Sarah,43,Female,New York,2023-09-15,461.95
5074,Adam,26,Male,Miami,2024-09-14,0.0
5075,Nathan,54,Male,Phoenix,2023-03-03,1706.95
5076,Bob,18,Male,Lyon,2023-01-27,291.8
5077,Emma,37,Male,Miami,2024-03-05,324.5
5078,Lucas,46,Female,Philadelphia,2023-08-17,600.76
5079,Bob,30,Female,Houston,2023-05-18,155.96
5080,Jules,18,Male,Chicago,2023-03-12,947.7
5081,Tom,33,Male,Boston,2024-07-04,93.8
5082,Adam,41,Female,Miami,2023-07-26,772.2
5083,Camille,18,Female,Phoenix,2023-12-30,135.7
5084,Lea,49,Female,Houston,2023-10-17,399.65
5085,Grace,59,Female,Denver,2024-08-15,467.88
5086,Jules,30,Male,Houston,2023-12-01,0.0
5087,Alice,49,Female,Miami,2023-06-07,42.8
5088,Camille,45,Female,Miami,2024-04-08,465.19
5089,Camille,43,Female,Lyon,2023-01-18,0.0
5090,Hugo,46,Male,Miami,2023-03-24,184.05
5091,Tom,30,Male,Nice,2024-06-29,422.0
5092,Alice,49,Female,Toulouse,2023-10-20,0.0
5093,Emma,21,Female,Philadelphia,2023-02-12,0.0
5094,Nathan,25,Female,Denver,2023-09-09,343.36
5095,Sarah,19,Female,Paris,2024-10-23,17.78
5096,Grace,37,Female,New York,2024-04-04,525.8
5097,Ines,39,Male,Paris,2023-04-04,307.2
5098,Ines,46,Female,Nice,2024-03-24,488.9
5099,Lina,20,Male,Denver,2024-10-03,113.82
5100,Jules,41,Female,Lyon,2023-03-28,0.0
5101,Louis,28,Female,Nice,2024-05-18,0.0
5102,Lucas,43,Female,Phoenix,2023-05-23,0.0
5103,Jules,40,Male,Los Angeles,2023-09-04,482.03
5104,Emma,39,Male,New York,2023-05-31,0.0
5105,Lea,45,Male,Denver,2023-02-13,839.82
5106,Louis,44,Female,Phoenix,2023-09-24,91.2
5107,Louis,28,Female,Chicago,2023-01-01,221.18
5108,Sarah,25,Male,Philadelphia,2023-12-10,217.05
5109,Charlie,52,Female,Chicago,2023-08-29,91.7
5110,Lina,39,Male,Lyon,2023-11-08,536.0
5111,Louis,36,Female,San Antonio,2023-08-25,0.0
5112,Noah,27,Male,Houston,2024-04-12,246.9
5113,Hugo,44,Female,New York,2023-05-04,230.8
5114,Manon,46,Male,New York,2024-04-16,475.05
5115,Manon,44,Male,Lyon,2023-10-30,1576.53
5116,Ines,40,Female,Lyon,2024-09-06,77.25
5117,Tom,43,Female,Lyon,2024-10-01,472.4
5118,Emma,35,Female,Houston,2023-05-01,0.0
5119,Jules,39,Male,Paris,2024-09-15,199.98
5120,Hugo,21,Male,Phoenix,2024-03-11,164.88
5121,Emma,30,Male,Marseille,2023-05-19,1064.3
5122,Lucas,31,Female,Marseille,2024-03-16,58.95
5123,Emma,57,Male,New York,2024-02-25,721.47
5124,Hugo,32,Male,San Antonio,2023-01-28,1348.85
5125,Noah,41,Female,San Antonio,2024-01-01,89.99
5126,Bob,52,Male,Dallas,2024-09-29,0.0
5127,Lucas,47,Female,Lyon,2023-10-29,0.0
5128,Chloe,18,Male,Boston,2024-02-14,447.8
5129,Lucas,50,Male,Phoenix,2024-07-06,368.2
5130,Emma,42,Male,Seattle,2024-02-04,0.0
5131,Sarah,53,Male,Atlanta,2023-08-17,0.0
5132,Chloe,28,Female,Denver,2023-11-18,796.36
5133,Jules,31,Male,Lyon,2023-08-14,364.73
5134,Ines,35,Male,Chicago,2024-02-21,490.55
5135,Bob,44,Male,San Antonio,2024-06-09,1082.2
5136,Lina,40,Male,Denver,2023-04-14,650.72
5137,Tom,62,Female,Marseille,2024-10-20,461.1
5138,Noah,58,Female,Houston,2024-05-12,349.8
5139,Nathan,43,Male,Chicago,2023-07-03,92.75
5140,Alice,50,Female,Lyon,2024-09-10,169.5
5141,Chloe,18,Female,Boston,2023-05-20,0.0
5142,Adam,22,Male,New York,2024-10-04,696.61
5143,Chloe,47,Female,Philadelphia,2023-06-26,486.64
5144,Bob,44,Female,Houston,2023-04-18,127.38
5145,Emma,35,Male,Boston,2023-09-26,594.0
5146,Chloe,48,Male,Dallas,2023-12-30,539.46
5147,Hugo,60,Female,Seattle,2024-03-28,148.9
5148,Adam,39,Female,San Antonio,2024-08-12,159.9
5149,Ines,44,Male,Paris,2023-11-23,486.52
5150,Sarah,43,Male,Seattle,2023-06-16,268.5
5151,Louis,45,Female,Marseille,2023-07-18,940.2
5152,Sarah,19,Male,Boston,2024-09-20,0.0
5153,Lea,34,Male,Toulouse,2024-02-26,0.0
5154,Noah,36,Male,Denver,2023-12-10,159.04
5155,Louis,28,Male,Los Angeles,2023-05-06,637.86
5156,Emma,57,Female,Marseille,2024-06-19,77.25
5157,Noah,34,Male,Dallas,2024-05-04,144.8
5158,Sarah,40,Male,Seattle,2023-05-18,441.35
5159,Bob,18,Male,Lyon,2023-08-30,1371.15
5160,Ines,60,Female,Chicago,2024-09-01,0.0
5161,Charlie,44,Female,Lyon,2023-10-30,231.3
5162,Louis,18,Male,Boston,2023-07-20,0.0
5163,Adam,36,Female,Miami,2023-01-12,1815.4
5164,Grace,37,Female,Denver,2024-08-13,346.8
5165,Lina,31,Female,Phoenix,2023-10-26,564.2
5166,Grace,38,Male,Phoenix,2024-01-22,128.65
5167,Tom,40,Male,Phoenix,2024-10-03,131.93
5168,Camille,25,Female,Los Angeles,2024-05-30,0.0
5169,Noah,45,Female,Nice,2023-12-23,431.5
5170,Hugo,26,Male,San Antonio,2023-06-04,39.76
5171,Louis,18,Male,Seattle,2023-11-09,1655.62
5172,Bob,41,Female,Nice,2024-06-06,0.0
5173,Charlie,46,Male,Paris,2023-04-14,0.0
5174,Sarah,41,Male,Lyon,2023-07-26,265.15
5175,Chloe,48,Male,Nice,2023-02-12,106.8
5176,Camille,28,Female,New York,2023-11-08,0.0
5177,Alice,30,Male,Phoenix,2024-01-15,147.6
5178,Jules,35,Female,Denver,2024-10-24,606.74
5179,Grace,40,Female,Lyon,2024-10-22,716.34
5180,Bob,26,Male,New York,2024-08-24,481.08
5181,Grace,36,Male,San Antonio,2024-09-29,320.7
5182,Bob,32,Female,Boston,2023-08-28,0.0
5183,Ines,26,Male,Denver,2023-11-18,64.8
5184,Nathan,38,Female,New York,2024-04-05,464.2
5185,Nathan,40,Female,Phoenix,2024-04-16,2000.76
5186,Lea,59,Female,Marseille,2023-06-23,185.5
5187,Camille,22,Male,Philadelphia,2024-10-11,0.0
5188,Ines,48,Male,Miami,2023-06-05,355.17
5189,Sarah,41,Male,Phoenix,2023-12-07,710.3
5190,Ines,30,Female,Marseille,2023-05-27,402.6
5191,Bob,18,Male,Atlanta,2023-01-14,332.2
5192,Alice,41,Female,Paris,2024-03-24,570.4
5193,Camille,35,Female,Philadelphia,2023-06-01,91.25
5194,Adam,31,Male,Dallas,2024-02-09,149.02
5195,Lea,31,Male,San Antonio,2023-07-29,190.35
5196,Manon,48,Male,San Antonio,2023-10-04,1438.71
5197,Sarah,55,Female,Lyon,2023-08-02,0.0
5198,Lina,28,Male,Denver,2024-05-05,0.0
5199,Lucas,39,Female,Phoenix,2024-06-08,0.0
5200,Emma,38,Male,Seattle,2023-04-03,0.0
5201,Sarah,27,Male,Denver,2023-07-22,145.94
5202,Camille,51,Female,Los Angeles,2023-09-09,289.6
5203,Lina,36,Male,Boston,2023-06-27,1006.8
5204,Adam,40,Male,Philadelphia,2024-01-10,568.7
5205,Adam,31,Female,Philadelphia,2024-02-08,484.2
5206,Charlie,58,Female,Paris,2023-01-24,178.7
5207,Ines,23,Female,Philadelphia,2023-06-25,0.0
5208,Louis,37,Male,Nice,2024-07-08,385.95
5209,Charlie,42,Male,Phoenix,2023-02-07,166.75
5210,Chloe,40,Male,Dallas,2023-06-15,492.5
5211,Adam,36,Male,Denver,2024-06-09,0.0
5212,Ines,39,Female,San Antonio,2023-09-03,0.0
5213,Tom,53,Male,Philadelphia,2024-10-05,0.0
5214,Louis,61,Male,Los Angeles,2023-05-01,67.75
5215,Sarah,51,Male,Boston,2023-09-08,0.0
5216,Jules,38,Female,Philadelphia,2024-01-03,744.0
5217,Bob,48,Female,San Antonio,2023-12-28,173.7
5218,Bob,47,Female,Philadelphia,2023-03-15,794.8
5219,Jules,31,Female,Denver,2024-05-30,428.75
5220,Alice,33,Male,Dallas,2023-09-21,0.0
5221,Tom,36,Female,Philadelphia,2023-03-09,52.9
5222,Nathan,36,Female,Philadelphia,2023-01-08,0.0
5223,Emma,35,Male,Paris,2023-09-21,370.36
5224,Emma,38,Male,Paris,2024-08-01,254.47
5225,Noah,36,Male,Toulouse,2023-01-21,203.25
5226,Camille,43,Female,Toulouse,2023-02-10,680.98
5227,Lucas,39,Female,New York,2023-11-04,461.3
5228,Lea,45,Female,Seattle,2023-01-06,0.0
5229,Adam,38,Male,Philadelphia,2024-01-22,0.0
5230,Tom,34,Male,Los Angeles,2023-09-05,126.9
5231,Sarah,47,Female,Paris,2024-02-29,0.0
5232,Grace,33,Male,Lyon,2023-09-23,329.3
5233,Charlie,47,Female,Toulouse,2024-07-31,224.58
5234,Ines,44,Female,Boston,2024-03-16,36.06
5235,Charlie,56,Female,Marseille,2023-08-07,35.56
5236,Louis,42,Female,Dallas,2023-12-13,598.9
5237,Alice,40,Female,Los Angeles,2023-05-13,372.25
5238,Manon,32,Female,Los Angeles,2024-05-10,1049.88
5239,Tom,44,Male,Nice,2024-10-22,411.35
5240,Manon,21,Female,Toulouse,2024-03-02,829.24
5241,Emma,27,Female,Dallas,2024-06-23,397.9
5242,Ines,48,Female,Lyon,2023-11-30,349.12
5243,Hugo,51,Female,Dallas,2023-12-24,0.0
5244,Ines,31,Female,Chicago,2024-01-15,43.67
5245,Manon,35,Female,New York,2023-02-11,0.0
5246,Nathan,38,Male,San Antonio,2023-01-03,1110.26
5247,Lina,49,Male,Boston,2023-05-15,797.35
5248,Louis,54,Female,Houston,2024-02-26,210.6
5249,Camille,53,Female,Nice,2023-08-23,636.0
5250,Tom,22,Female,Philadelphia,2024-03-16,380.7
5251,Louis,47,Male,Seattle,2023-12-11,90.3
5252,Jules,23,Male,Phoenix,2023-02-09,0.0
5253,Chloe,33,Male,Houston,2024-07-28,484.89
5254,Noah,40,Male,Dallas,2023-01-11,1833.29
5255,Chloe,27,Female,Toulouse,2024-09-23,514.6
5256,Chloe,28,Female,Phoenix,2023-05-13,405.0
5257,Sarah,34,Female,Toulouse,2023-05-16,170.1
5258,Charlie,27,Male,Marseille,2023-04-18,0.0
5259,Lea,48,Female,Marseille,2024-10-20,0.0
5260,Grace,37,Female,Phoenix,2023-07-30,375.75
5261,Adam,43,Male,Philadelphia,2024-03-08,0.0
5262,Grace,34,Female,Seattle,2023-07-21,1157.05
5263,Lea,37,Male,Phoenix,2024-04-29,0.0
5264,Lea,42,Female,Toulouse,2023-02-20,442.1
5265,Hugo,55,Male,Boston,2023-05-23,199.98
5266,Emma,34,Male,Chicago,2023-01-12,1166.39
5267,Noah,48,Female,San Antonio,2023-08-30,48.75
5268,Alice,44,Male,Chicago,2024-02-26,272.0
5269,Nathan,70,Female,Boston,2024-06-11,172.0
5270,Emma,40,Male,Lyon,2023-08-20,915.71
5271,Grace,47,Female,Atlanta,2024-09-04,0.0
5272,Lucas,40,Male,Philadelphia,2024-02-01,769.6
5273,Emma,47,Female,Dallas,2024-10-11,317.0
5274,Noah,28,Male,Lyon,2023-07-13,614.85
5275,Emma,31,Male,Los Angeles,2023-03-08,109.6
5276,Jules,55,Female,Toulouse,2024-09-03,271.5
5277,Bob,40,Male,New York,2023-09-15,0.0
5278,Charlie,18,Male,Seattle,2023-12-07,0.0
5279,Charlie,36,Female,Atlanta,2024-08-25,0.0
5280,Lea,18,Male,San Antonio,2023-03-23,316.4
5281,Adam,45,Female,Los Angeles,2024-06-23,402.0
5282,Alice,30,Male,Boston,2024-09-06,807.0
5283,Sarah,63,Male,Dallas,2023-08-29,1244.37
5284,Nathan,30,Male,Toulouse,2023-12-14,199.98
5285,Noah,45,Male,Dallas,2023-12-13,192.79
5286,Lucas,45,Male,Denver,2024-04-01,646.03
5287,Tom,34,Male,Paris,2024-01-20,294.85
5288,Charlie,33,Female,Marseille,2024-09-02,112.14
5289,Lea,28,Female,Boston,2024-03-14,0.0
5290,Louis,36,Female,Houston,2024-05-12,0.0
5291,Lea,21,Male,Seattle,2023-12-13,497.08
5292,Tom,18,Female,Phoenix,2023-08-10,0.0
5293,Lucas,38,Female,Nice,2024-09-23,0.0
5294,Tom,34,Male,Paris,2023-02-16,422.4
5295,Charlie,29,Female,San Antonio,2024-07-09,137.0
5296,Tom,30,Male,Atlanta,2024-01-14,0.0
5297,Camille,40,Female,Seattle,2024-05-09,314.9
5298,Tom,22,Female,Seattle,2023-11-20,294.2
5299,Adam,18,Female,Nice,2024-10-12,65.56
5300,Alice,40,Female,Philadelphia,2023-08-03,638.0
5301,Jules,29,Female,Seattle,2024-03-09,92.58
5302,Manon,39,Male,Paris,2023-01-22,1431.51
5303,Lina,37,Female,Dallas,2023-09-01,396.45
5304,Camille,32,Male,Atlanta,2023-07-29,287.92
5305,Hugo,64,Male,Phoenix,2023-01-02,302.94
5306,Nathan,30,Male,Houston,2024-04-20,372.7
5307,Alice,53,Female,Houston,2023-09-18,182.25
5308,Lea,37,Female,Marseille,2023-01-31,399.81
5309,Grace,46,Female,Nice,2024-05-03,291.04
5310,Nathan,24,Male,Dallas,2023-06-09,170.0
5311,Charlie,23,Male,Houston,2024-04-13,0.0
5312,Sarah,47,Female,Seattle,2023-10-06,71.2
5313,Lea,26,Female,Paris,2023-07-31,36.06
5314,Manon,49,Male,Atlanta,2023-06-13,1435.0
5315,Louis,67,Male,Toulouse,2023-01-02,217.2
5316,Alice,29,Male,Lyon,2024-05-09,241.2
5317,Lea,41,Male,Denver,2023-10-10,0.0
5318,Nathan,39,Female,Atlanta,2024-09-29,206.39
5319,Alice,40,Male,Lyon,2023-10-03,67.75
5320,Charlie,41,Female,Phoenix,2023-01-22,0.0
5321,Lucas,58,Female,Chicago,2024-01-11,49.9
5322,Emma,31,Male,Seattle,2023-10-12,0.0
5323,Manon,51,Female,New York,2024-06-05,31.9
5324,Jules,38,Female,Atlanta,2023-05-06,743.27
5325,Jules,41,Female,San Antonio,2024-07-04,74.5
5326,Alice,42,Female,Atlanta,2024-02-28,0.0
5327,Sarah,37,Male,Toulouse,2024-03-14,0.0
5328,Noah,45,Female,Boston,2024-10-16,349.8
5329,Alice,45,Male,Lyon,2023-12-13,274.4
5330,Ines,35,Female,Toulouse,2024-07-07,254.76
5331,Nathan,36,Male,Miami,2024-01-23,0.0
5332,Hugo,50,Female,Phoenix,2024-04-24,211.1
5333,Grace,26,Female,Paris,2024-04-17,0.0
5334,Camille,31,Male,Atlanta,2023-12-04,544.0
5335,Camille,34,Female,Phoenix,2024-08-13,998.37
5336,Jules,26,Female,Toulouse,2023-01-16,914.56
5337,Emma,59,Male,New York,2024-05-18,0.0
5338,Lea,20,Male,Philadelphia,2024-06-09,69.95
5339,Hugo,38,Male,Philadelphia,2023-11-06,219.08
5340,Hugo,30,Male,San Antonio,2023-04-19,978.67
5341,Nathan,50,Male,Nice,2024-02-27,162.4
5342,Jules,52,Male,Toulouse,2023-08-27,824.09
5343,Emma,56,Male,Miami,2023-01-13,701.7
5344,Nathan,24,Female,Boston,2023-10-24,539.0
5345,Lina,33,Female,Denver,2024-06-07,0.0
5346,Grace,33,Male,Boston,2024-05-04,471.15
5347,Lina,42,Female,Toulouse,2024-01-16,102.8
5348,Hugo,58,Female,Toulouse,2024-05-02,714.28
5349,Sarah,32,Female,Toulouse,2024-10-07,49.9
5350,Tom,35,Male,San Antonio,2024-04-26,248.85
5351,Lea,57,Male,Atlanta,2024-05-17,0.0
5352,Tom,29,Female,Boston,2024-02-08,819.7
5353,Nathan,40,Female,Toulouse,2023-08-02,468.11
5354,Emma,39,Male,Phoenix,2023-12-23,108.4
5355,Camille,32,Male,Miami,2023-12-02,78.45
5356,Tom,25,Female,Toulouse,2023-07-13,419.96
5357,Lucas,42,Male,Chicago,2024-03-16,99.99
5358,Tom,37,Female,Dallas,2023-05-07,0.0
5359,Ines,44,Male,Phoenix,2023-09-03,810.29
5360,Louis,40,Male,New York,2024-10-11,0.0
5361,Louis,49,Female,Houston,2024-02-22,137.5
5362,Sarah,18,Male,Dallas,2024-01-15,322.7
5363,Lucas,26,Male,Houston,2024-09-22,416.37
5364,Manon,26,Male,Toulouse,2023-10-09,1399.59
5365,Bob,23,Female,Los Angeles,2023-07-01,0.0
5366,Lucas,48,Male,Paris,2023-08-13,0.0
5367,Bob,29,Female,Paris,2024-08-17,0.0
5368,Tom,29,Male,Los Angeles,2023-12-31,87.45
5369,Noah,32,Female,Chicago,2023-05-12,354.08
5370,Noah,49,Male,Seattle,2024-02-05,203.6
5371,Grace,46,Male,Los Angeles,2023-10-03,156.75
5372,Bob,50,Female,Toulouse,2023-12-10,0.0
5373,Hugo,29,Male,Los Angeles,2023-03-18,36.9
5374,Nathan,61,Female,Toulouse,2023-11-13,1205.5
5375,Louis,26,Male,Chicago,2024-02-03,0.0
5376,Louis,30,Male,New York,2023-03-24,1076.0
5377,Lea,61,Female,Atlanta,2023-05-09,79.8
5378,Noah,52,Male,New York,2024-04-29,0.0
5379,Sarah,27,Female,Boston,2023-04-07,543.5
5380,Louis,32,Female,New York,2023-05-24,0.0
5381,Chloe,56,Male,Denver,2023-09-15,698.95
5382,Grace,42,Female,Dallas,2024-01-12,165.8
5383,Bob,19,Male,Chicago,2023-02-17,294.75
5384,Nathan,49,Male,Nice,2024-09-20,218.39
5385,Lea,24,Female,Marseille,2024-06-28,325.75
5386,Tom,32,Female,Nice,2024-09-09,0.0
5387,Sarah,37,Female,Nice,2024-10-09,74.8
5388,Lina,35,Male,Lyon,2024-06-20,0.0
5389,Alice,46,Male,Miami,2023-05-21,969.3
5390,Emma,30,Female,Philadelphia,2023-07-19,0.0
5391,Bob,47,Male,Marseille,2024-08-26,105.85
